-10.0, 80.0
-9.797979797979798, 76.00040812162024
-9.595959595959595, 72.08244056728904
-9.393939393939394, 68.24609733700643
-9.191919191919192, 64.49137843077237
-8.98989898989899, 60.81828384858687
-8.787878787878787, 57.226813590449936
-8.585858585858587, 53.716967656361604
-8.383838383838384, 50.288746046321805
-8.181818181818182, 46.94214876033058
-7.979797979797979, 43.67717579838791
-7.777777777777778, 40.49382716049382
-7.575757575757576, 37.39210284664831
-7.373737373737374, 34.37200285685134
-7.171717171717171, 31.43352719110294
-6.96969696969697, 28.576675849403124
-6.767676767676768, 25.80144883175187
-6.565656565656566, 23.10784613814917
-6.363636363636363, 20.49586776859504
-6.161616161616162, 17.96551372308948
-5.959595959595959, 15.51678400163248
-5.757575757575758, 13.149678604224064
-5.555555555555555, 10.864197530864196
-5.353535353535354, 8.660340781552907
-5.151515151515151, 6.538108356290174
-4.94949494949495, 4.497500255076016
-4.747474747474747, 2.5385164779104166
-4.545454545454546, 0.6611570247933933
-4.343434343434343, -1.134578104275075
-4.141414141414142, -2.8486889092949674
-3.9393939393939394, -4.4811753902663
-3.737373737373738, -6.032037547189059
-3.5353535353535355, -7.501275380063259
-3.333333333333333, -8.888888888888891
-3.1313131313131315, -10.19487807366595
-2.929292929292929, -11.41924293439445
-2.7272727272727275, -12.56198347107438
-2.525252525252525, -13.623099683705746
-2.3232323232323235, -14.60259157228854
-2.121212121212121, -15.500459136822773
-1.9191919191919187, -16.316702377308438
-1.717171717171718, -17.051321293745534
-1.5151515151515156, -17.70431588613407
-1.3131313131313131, -18.275686154474034
-1.1111111111111107, -18.765432098765434
-0.9090909090909101, -19.17355371900826
-0.7070707070707076, -19.50005101520253
-0.5050505050505052, -19.74492398734823
-0.30303030303030276, -19.908172635445364
-0.10101010101010033, -19.98979695949393
0.10101010101010033, -19.98979695949393
0.30303030303030276, -19.908172635445364
0.5050505050505052, -19.74492398734823
0.7070707070707076, -19.50005101520253
0.9090909090909083, -19.173553719008265
1.1111111111111107, -18.765432098765434
1.3131313131313131, -18.275686154474034
1.5151515151515156, -17.70431588613407
1.7171717171717162, -17.051321293745538
1.9191919191919187, -16.316702377308438
2.121212121212121, -15.500459136822773
2.3232323232323235, -14.60259157228854
2.525252525252524, -13.62309968370575
2.7272727272727266, -12.561983471074385
2.929292929292929, -11.41924293439445
3.1313131313131315, -10.19487807366595
3.333333333333334, -8.888888888888886
3.5353535353535346, -7.501275380063264
3.737373737373737, -6.032037547189065
3.9393939393939394, -4.4811753902663
4.141414141414142, -2.8486889092949674
4.3434343434343425, -1.1345781042750822
4.545454545454545, 0.6611570247933827
4.747474747474747, 2.5385164779104166
4.94949494949495, 4.497500255076016
5.1515151515151505, 6.538108356290163
5.353535353535353, 8.660340781552897
5.555555555555555, 10.864197530864196
5.757575757575758, 13.149678604224064
5.9595959595959584, 15.516784001632473
6.161616161616163, 17.965513723089494
6.363636363636363, 20.49586776859504
6.565656565656564, 23.10784613814915
6.767676767676768, 25.80144883175187
6.969696969696969, 28.57667584940311
7.171717171717173, 31.433527191102968
7.373737373737374, 34.37200285685134
7.575757575757574, 37.39210284664828
7.777777777777779, 40.49382716049384
7.979797979797979, 43.67717579838791
8.18181818181818, 46.942148760330554
8.383838383838384, 50.288746046321805
8.585858585858585, 53.716967656361575
8.787878787878789, 57.22681359044998
8.98989898989899, 60.81828384858687
9.19191919191919, 64.49137843077234
9.393939393939394, 68.24609733700643
9.595959595959595, 72.08244056728904
9.7979797979798, 76.00040812162027
10.0, 80.0
